fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,mogadishu_research,internal_review_notes,internal_review_notes_other,checkpoint_type,name_of_group,bribe_requested,checkpoint_bribe,communication_type,modern_type,internet_cafe_capacity,cluster_size,traditional_type,news_paper_name,communication_photo,communication_photo_caption,communication_notes,group_type,state_actor_type,military_type,state_actor_other,name_of_person_or_group,non_state_actor,other_non_state_actor,business_type,group_validation,range_of_influence,key_group_multi_districts,key_group_multi_districts_other,group_photo,group_photo_caption,group_other_validation_description,group_notes,medical_type,public_type,public_hospital_type,public_center_type,other_speciality_describe,private_type,private_clinic,private_clinic_other,private_hospital,service_capacity,perceived_quality,medical_photo,medical_photo_caption,medical_notes,religion_type,religion_indicator_type,religion_photos,religion_photos_caption,religion_notes,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
0a9a30c7-3228-4538-8c4a-03d7b104a3ba,2014-05-30 12:33:43 UTC,2014-06-02 13:21:55 UTC,researcher2@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-01 18:33:44 UTC,2014-08-05 01:41:39 UTC,3,"Loc Correct, Poor Photo","",researcher2@sutikasipus.com,2.06327235687635,45.3673151135445,POINT (45.3673151135445 2.06327235687635),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sufi,Mosque,747e7175-aa42-4a72-af1e-3d91691ead86,"","",0.0,0.0,"","",0.0
4c36dd72-2f76-4592-9758-875aa4b32788,2014-05-30 12:40:15 UTC,2014-06-02 13:22:10 UTC,researcher2@sutikasipus.com,andie@spatialnetworks.com,2014-06-01 18:34:02 UTC,2014-06-02 13:22:10 UTC,2,Approved,"",researcher2@sutikasipus.com,2.06048682344147,45.3651349805295,POINT (45.3651349805295 2.06048682344147),Communication,"","","","","","",Modern,Mobile Tower,"","","","",dcbccd1b-894a-440c-9053-8f5a1b9cd0e5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
643012f2-92ea-42ab-9db5-55941a6b84be,2014-05-30 12:42:54 UTC,2014-06-02 13:22:22 UTC,researcher2@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-01 18:34:24 UTC,2014-08-03 21:41:14 UTC,3,Approved,"",researcher2@sutikasipus.com,2.06266120958089,45.3633534908295,POINT (45.3633534908295 2.06266120958089),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sufi,Mosque,b8792667-5cdc-43c3-a6f9-49eeb67393fc,"","",0.0,0.0,"","",0.0
0e80db50-186f-47e0-a0f5-136f8da9606c,2014-05-30 12:44:12 UTC,2014-06-02 13:22:33 UTC,researcher2@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-01 18:34:50 UTC,2014-08-03 21:41:28 UTC,3,Approved,"",researcher2@sutikasipus.com,2.06270409711806,45.364356637001,POINT (45.364356637001 2.06270409711806),Communication,"","","","","","",Modern,Mobile Tower,"","","","",f57c5d70-c7a5-4402-a53d-e257baf639c8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
ac2510ae-8ead-45e9-a16c-64d090179070,2014-05-30 12:58:13 UTC,2014-06-02 13:22:47 UTC,researcher2@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-01 18:35:07 UTC,2014-08-03 23:40:36 UTC,3,Approved C,"",researcher2@sutikasipus.com,2.06072873603287,45.3591107390821,POINT (45.3591107390821 2.06072873603287),Communication,"","","","","","",Modern,Mobile Tower,"","","","",ccf8cf9d-bf31-4d24-b3a4-2e92bfb11126,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
5ade4197-cc02-4e9f-ab2d-5705a6182d84,2014-06-01 08:44:12 UTC,2014-06-02 13:22:58 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:49:30 UTC,2014-08-04 06:18:28 UTC,3,Approved C,"",mogresearcher6@gmail.com,2.02983046247146,45.335705280304,POINT (45.335705280304 2.02983046247146),Communication,"","","","","","",Modern,Mobile Tower,"","","","",ab6b1d89-27ec-4fea-92a1-8326d1fe01a3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
c840e249-72a3-4fdf-a4b9-65753d4be735,2014-06-01 09:00:12 UTC,2014-06-02 09:36:55 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:50:52 UTC,2014-06-02 09:36:54 UTC,2,Poor Quality Photo,"",mogresearcher6@gmail.com,2.03292194349743,45.3307158686221,POINT (45.3307158686221 2.03292194349743),Communication,"","","","","","",Modern,Mobile Tower,"","","","",88bac664-3a43-4b0a-a69c-0b6b25394da7,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
189f76dc-6b77-46d0-a4b3-cb939f95ef2d,2014-06-01 09:06:53 UTC,2014-06-02 13:23:30 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:51:40 UTC,2014-08-04 04:50:06 UTC,3,"Loc Correct, Poor Photo","",mogresearcher6@gmail.com,2.03399331396488,45.3342300653458,POINT (45.3342300653458 2.03399331396488),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Clinic,General,"","",50 - 100,Good (Clean + some staff and equipment),6b716a59-3daf-4e3f-a57b-59700e2790cf,"","","","","","","",0.0,0.0,"","",0.0
b7603ebf-3925-4d2c-bcd6-fa83621cf67b,2014-06-01 09:14:25 UTC,2014-08-04 04:55:17 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:52:14 UTC,2014-08-04 04:55:26 UTC,4,Approved C,"",mogresearcher6@gmail.com,2.03573296990751,45.3303784132004,POINT (45.3303784132004 2.03573296990751),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,7947776c-c9c7-430c-9cbc-00144a5f2677,"","",0.0,0.0,"","",0.0
23a0e71f-5ace-4573-8c69-b98321c4776b,2014-06-01 09:18:47 UTC,2014-06-02 09:28:56 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:53:56 UTC,2014-06-02 09:28:55 UTC,2,Approved,"",mogresearcher6@gmail.com,2.03662072297357,45.3288537450135,POINT (45.3288537450135 2.03662072297357),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Hospital,"","",Specialty,50 - 100,Good (Clean + some staff and equipment),c83f5511-f070-43fb-a230-266dd4bf8dd2,"","","","","","","",0.0,0.0,"","",0.0
61bc5ae0-0123-47ee-81d1-4684c9af799a,2014-06-01 09:20:07 UTC,2014-06-02 09:28:26 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:55:12 UTC,2014-08-03 21:51:59 UTC,3,Approved,"",mogresearcher6@gmail.com,2.03669259441609,45.3280019760132,POINT (45.3280019760132 2.03669259441609),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sufi,Mosque,62cec66d-e01b-4be1-88bc-a260ed3832ae,"","",0.0,0.0,"","",0.0
3b66dfe9-e9fc-4c55-b264-b27b488f1918,2014-06-01 09:24:46 UTC,2014-08-05 02:26:52 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:56:06 UTC,2014-08-05 02:27:01 UTC,3,Approved,"",mogresearcher6@gmail.com,2.03506568862818,45.3260069154203,POINT (45.3260069154203 2.03506568862818),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,"337badeb-90ba-4feb-ba40-2ed85b238566,d8c8a1b0-5021-b096-992d-b6497b5e0371",",","",0.0,0.0,"","",0.0
b22d5450-39aa-4e4e-8607-0ad17e3006f1,2014-06-01 08:52:21 UTC,2014-06-02 09:27:59 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:56:50 UTC,2014-06-02 09:27:58 UTC,2,Poor Quality Photo,"",mogresearcher6@gmail.com,2.02974887381667,45.3316999040544,POINT (45.3316999040544 2.02974887381667),Communication,"","","","","","",Modern,Radio Tower,"","","","",d2bffd45-7edc-4c36-acee-46dabcc8220f,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
3dccd13a-cf94-4c0a-8b2e-6f39333dfbee,2014-06-01 10:22:56 UTC,2014-06-02 09:25:50 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:57:19 UTC,2014-06-02 09:25:49 UTC,2,Approved,"",mogresearcher6@gmail.com,2.03511092237626,45.3253658674657,POINT (45.3253658674657 2.03511092237626),Communication,"","","","","","",Modern,Mobile Tower,"","","","",67b94309-dcb0-4435-839a-a5094825a8ed,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
10f9814e-3674-4f89-bcf8-1f09ea26a8f8,2014-06-01 10:23:42 UTC,2014-06-02 09:26:37 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 18:57:53 UTC,2014-06-02 09:26:36 UTC,2,Approved,"",mogresearcher6@gmail.com,2.03496282379309,45.3249709121883,POINT (45.3249709121883 2.03496282379309),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,ec56bc1d-c901-4cde-bd45-afd84ec3d23d,"","",0.0,0.0,"","",0.0
4855eb75-3306-4802-96e5-cb39440e3ccf,2014-06-01 10:47:03 UTC,2014-06-02 09:24:54 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:01:42 UTC,2014-06-02 09:24:53 UTC,4,Approved,"",mogresearcher6@gmail.com,2.03363144384892,45.3232973814011,POINT (45.3232973814011 2.03363144384892),Communication,"","","","","","",Modern,Radio Tower,"","","","",16cea046-56e7-471f-a4cc-dc838f928291,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
c952da5f-e214-48ea-8eae-04a8d1a92378,2014-06-01 10:50:30 UTC,2014-06-02 09:20:40 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:02:27 UTC,2014-06-02 09:20:39 UTC,2,Approved,"",mogresearcher6@gmail.com,2.0333719358928,45.3222987614572,POINT (45.3222987614572 2.0333719358928),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,757ea346-16fb-49ad-8d3b-b50e211c820e,"","",0.0,0.0,"","",0.0
ab323736-fe0e-4ca7-80bf-d84a02419ba6,2014-06-01 10:53:50 UTC,2014-06-02 09:20:11 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:02:58 UTC,2014-06-02 09:20:10 UTC,2,Approved,"",mogresearcher6@gmail.com,2.03299498770847,45.3206156753004,POINT (45.3206156753004 2.03299498770847),Communication,"","","","","","",Modern,Radio Tower,"","","","",5f41e44e-68bf-4e97-85c2-354e383a8767,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
58fe7a21-55b2-4220-a29f-7d926b6761a7,2014-06-01 10:56:19 UTC,2014-08-05 02:19:31 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:03:36 UTC,2014-08-05 02:19:32 UTC,3,Approved,"",mogresearcher6@gmail.com,2.0335759904732,45.3195816837251,POINT (45.3195816837251 2.0335759904732),Communication,"","","","","","",Modern,Mobile Tower,"","","","","63505785-4328-4c05-a997-1c19d313e669,f3fdd2f8-fbff-6f71-d714-29a60ddedebb",",","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
e62566fa-4858-4020-9e7a-7120ae70ebb5,2014-06-01 11:04:18 UTC,2014-06-02 09:19:34 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:04:09 UTC,2014-06-02 09:19:33 UTC,2,Approved,"",mogresearcher6@gmail.com,2.03479395118393,45.3206327743828,POINT (45.3206327743828 2.03479395118393),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Clinic,General,"","",50 - 100,Good (Clean + some staff and equipment),c84b1cd3-ef63-4324-8a52-d7f3bd9ea920,"","","","","","","",0.0,0.0,"","",0.0
47b1c4e0-e8e4-4d6e-83ce-655fbaf4de34,2014-06-01 10:27:58 UTC,2014-06-02 09:24:32 UTC,mogresearcher6@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:08:59 UTC,2014-06-02 09:24:31 UTC,2,Approved,"",mogresearcher6@gmail.com,2.03301274615823,45.3242956660688,POINT (45.3242956660688 2.03301274615823),Communication,"","","","","","",Modern,Mobile Tower,"","","","",69b7503a-e870-436c-a1fa-e3a964e815ea,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
4afa9c04-96c7-4fd1-abff-d6d29200b85e,2014-06-01 09:08:12 UTC,2014-06-02 09:22:50 UTC,mogresearcher3@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:16:24 UTC,2014-06-02 09:22:48 UTC,2,Approved,"",mogresearcher3@gmail.com,2.03685892635762,45.3376208804548,POINT (45.3376208804548 2.03685892635762),Communication,"","","","","","",Modern,Radio Tower,"","","","",5e4ec48a-05c7-425c-b44d-6c71402a122e,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
4436b950-1570-4b8c-8850-d37f655f5fbc,2014-06-01 09:15:31 UTC,2014-08-03 21:50:55 UTC,mogresearcher3@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:16:59 UTC,2014-08-03 21:50:55 UTC,4,Approved,"",mogresearcher3@gmail.com,2.0364942363243,45.3397768735886,POINT (45.3397768735886 2.0364942363243),Communication,"","","","","","",Modern,WiFi Access,"","","","",d96ef144-7f49-4646-8df0-c16fa63801b4,"",Centraal Hotel,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
daaba267-0c95-4b8d-a158-92e81fa2d8f7,2014-06-01 09:26:43 UTC,2014-06-02 13:23:44 UTC,mogresearcher3@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:17:36 UTC,2014-08-03 21:49:51 UTC,3,Approved,"",mogresearcher3@gmail.com,2.03519686658135,45.3425073623657,POINT (45.3425073623657 2.03519686658135),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,87f386a4-8c4c-49af-8085-639ae6fbb136,"","",0.0,0.0,"","",0.0
174eb086-75fa-4c4a-a6ec-5230b20f72e9,2014-06-01 09:32:18 UTC,2014-06-02 09:22:01 UTC,mogresearcher3@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:21:21 UTC,2014-06-02 09:22:00 UTC,2,Approved,"",mogresearcher3@gmail.com,2.03604876728743,45.3454297967255,POINT (45.3454297967255 2.03604876728743),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,7585ef02-615f-443c-b690-aed71fa80ac8,"","",0.0,0.0,"","",0.0
b55abbe9-f044-42c3-ae49-ed72a37128cf,2014-06-01 09:36:30 UTC,2014-06-02 09:21:26 UTC,mogresearcher3@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:21:49 UTC,2014-06-02 09:21:25 UTC,2,Approved,"",mogresearcher3@gmail.com,2.03628197218596,45.3469646908343,POINT (45.3469646908343 2.03628197218596),Communication,"","","","","","",Modern,Radio Tower,"","","","",aefed154-36b2-487c-9102-8f0016ab9af0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
6b3a9f92-38fd-4128-8e5b-1149013a5bca,2014-06-01 09:56:43 UTC,2014-06-02 13:24:23 UTC,mogresearcher3@gmail.com,mitchell.sipus@gmail.com,2014-06-01 19:22:13 UTC,2014-08-04 05:59:38 UTC,3,Approved C,"",mogresearcher3@gmail.com,2.04049355961687,45.3471690416336,POINT (45.3471690416336 2.04049355961687),Communication,"","","","","","",Modern,Mobile Tower,"","","","",f36663bb-8bca-430d-8f99-c23a2b9f533b,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
a0f65637-4aa4-4493-b474-dd449db0edab,2014-06-02 07:35:35 UTC,2014-06-02 12:50:00 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:31:47 UTC,2014-06-02 12:50:01 UTC,2,Approved,"",researcher1@sutikasipus.com,2.05218164876862,45.3451317362487,POINT (45.3451317362487 2.05218164876862),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,b057d078-7a49-4a1b-b096-f6a005e99a51,"","",0.0,0.0,"","",0.0
329eee26-d4ea-4a5d-ae82-895bac0d656e,2014-06-02 07:39:22 UTC,2014-06-02 12:50:15 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:31:54 UTC,2014-06-02 12:50:15 UTC,2,Poor Quality Photo,"",researcher1@sutikasipus.com,2.05288360089161,45.3488707356155,POINT (45.3488707356155 2.05288360089161),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sufi,Mosque,efb1e5a7-93a6-4aa4-b0d0-f76c60f0a2f4,"","",0.0,0.0,"","",0.0
386cc056-556e-4c95-9730-f38ed212b568,2014-06-02 07:40:35 UTC,2014-06-02 12:50:59 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:32:01 UTC,2014-06-02 12:50:59 UTC,3,Approved,"",researcher1@sutikasipus.com,2.05293385998166,45.3489337675273,POINT (45.3489337675273 2.05293385998166),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Hospital,"","",General,10 - 49,Good (Clean + some staff and equipment),83b03722-e5d6-4894-9304-dd8458baa584,"","","","","","","",0.0,0.0,"","",0.0
a8856cd6-54e4-4f8d-b02b-4894143bd6ec,2014-06-02 07:43:11 UTC,2014-06-02 12:51:13 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:32:07 UTC,2014-06-02 12:51:13 UTC,2,Approved,"",researcher1@sutikasipus.com,2.05336072712287,45.3517956845462,POINT (45.3517956845462 2.05336072712287),Communication,"","","","","","",Modern,Mobile Tower,"","","","",1b402f33-a3f9-4f57-b59d-3919f431c3ac,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
8ff45c7f-d743-4936-85f3-74f1a471b36c,2014-06-02 07:46:14 UTC,2014-06-02 12:51:29 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:32:14 UTC,2014-06-02 12:51:29 UTC,2,Approved,"",researcher1@sutikasipus.com,2.05003189753415,45.3513916768134,POINT (45.3513916768134 2.05003189753415),Communication,"","","","","","",Modern,Mobile Tower,"","","","",c4e14bf1-7f85-4511-bff5-76896844084a,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
8e6c5660-55b6-4214-ba65-5537cdf3172f,2014-06-02 07:48:33 UTC,2014-08-04 01:04:40 UTC,researcher1@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-02 09:32:38 UTC,2014-08-04 01:04:50 UTC,4,Approved,"",researcher1@sutikasipus.com,2.04970107908878,45.3511252999306,POINT (45.3511252999306 2.04970107908878),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Hospital,"","",General,50 - 100,Good (Clean + some staff and equipment),ae94fdef-6a6a-4c4a-82e0-6afb58ffe70b,"",Ayuub Memorial Hospital,"","","","","",0.0,0.0,"","",0.0
4074d848-6fb2-44cd-9530-5228334770a3,2014-06-02 07:52:10 UTC,2014-06-02 12:52:22 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:32:44 UTC,2014-06-02 12:52:23 UTC,2,Approved,"",researcher1@sutikasipus.com,2.04978160679593,45.3514667786658,POINT (45.3514667786658 2.04978160679593),Communication,"","","","","","",Modern,Mobile Tower,"","","","",20b610d7-1785-4d2e-873b-bdbd7ba7168f,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
dbda1971-86aa-40a5-89e6-a13a5b1ef3a4,2014-06-02 07:53:14 UTC,2014-06-02 12:52:37 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:32:50 UTC,2014-06-02 12:52:37 UTC,2,Approved,"",researcher1@sutikasipus.com,2.04831571313252,45.3501816652715,POINT (45.3501816652715 2.04831571313252),Communication,"","","","","","",Modern,Internet Cafe,10 - 25,"","","",fd1aaa8e-0bfc-4890-81fb-75f48e085133,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
8126c985-0bbd-43d7-868e-70df9f3546f1,2014-06-02 07:58:22 UTC,2014-06-02 12:52:50 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:32:56 UTC,2014-06-02 12:52:51 UTC,2,Approved,"",researcher1@sutikasipus.com,2.04753267407051,45.3493277169764,POINT (45.3493277169764 2.04753267407051),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Wahabi,Madrassa,2e5d3f5c-a84d-4106-b523-4fbcb17c6160,"","",0.0,0.0,"","",0.0
a052061a-ace7-4391-a1e0-43fe8821d8ef,2014-06-02 07:59:27 UTC,2014-06-02 12:53:02 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:33:02 UTC,2014-06-02 12:53:02 UTC,2,Approved,"",researcher1@sutikasipus.com,2.04732091504578,45.3494457341731,POINT (45.3494457341731 2.04732091504578),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Wahabi,Mosque,a367efc7-b089-4954-a5b4-e64eef97f9b5,"","",0.0,0.0,"","",0.0
42be159f-0377-4e52-a35a-55f2eb9cdb2e,2014-06-02 08:00:55 UTC,2014-08-04 14:04:33 UTC,researcher1@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-02 09:33:08 UTC,2014-08-04 14:04:41 UTC,4,Approved B,"",researcher1@sutikasipus.com,2.04736100709728,45.3492075204849,POINT (45.3492075204849 2.04736100709728),Communication,"","","","","","",Modern,WiFi Access,"","","","",096ecb6d-c1f8-4c2b-9c3a-51b981b9bdf5,"",Wifi Access Available at Wahabist Islamic Madrassa,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
c725bf1b-0d15-496b-bcba-60fb2b7ee3cb,2014-06-02 08:02:30 UTC,2014-06-02 12:54:17 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:33:13 UTC,2014-06-02 12:54:17 UTC,2,Poor Quality Photo,"",researcher1@sutikasipus.com,2.04698283768407,45.3484378941357,POINT (45.3484378941357 2.04698283768407),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sufi,Mosque,50e3ccfe-f0d6-4b83-b0df-29aac1e6063a,"","",0.0,0.0,"","",0.0
abbd9275-a0bd-4c7f-8cf6-35f0d916d289,2014-06-02 08:04:01 UTC,2014-08-04 14:06:27 UTC,researcher1@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-02 09:33:21 UTC,2014-08-04 14:06:37 UTC,4,Approved B,"",researcher1@sutikasipus.com,2.04600735564522,45.3469303250313,POINT (45.3469303250313 2.04600735564522),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Pharmacy + Clinic,"","",General,10 or less,"Poor (Overcrowded, dirty, impoverished)",a17573a4-24cd-491c-bdd5-d7d77738bd54,"","Circumcision, Surgery, Sacred Texts and Books","","","","","",0.0,0.0,"","",0.0
67cbf2fa-1c2c-421f-a7f1-148bc3b9ca3a,2014-06-02 08:06:34 UTC,2014-08-04 16:58:40 UTC,researcher1@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-02 09:33:53 UTC,2014-08-04 16:58:46 UTC,4,Approved B,"",researcher1@sutikasipus.com,2.04603416063555,45.3466808795929,POINT (45.3466808795929 2.04603416063555),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Clinic,Maternity + Child,"","","","Poor (Overcrowded, dirty, impoverished)",7834b1a1-a65b-46a8-aed6-459059ddf9ca,"",Geedi Medical Center,"","","","","",0.0,0.0,"","",0.0
f7a7b618-a31e-4e0c-b05b-2f03abcd169d,2014-06-02 08:07:49 UTC,2014-06-02 12:56:00 UTC,researcher1@sutikasipus.com,mitchell.sipus@gmail.com,2014-06-02 09:33:59 UTC,2014-08-04 15:32:58 UTC,3,Approved C,"",researcher1@sutikasipus.com,2.04535063324198,45.3472521901131,POINT (45.3472521901131 2.04535063324198),Communication,"","","","","","",Modern,Radio Tower,"","","","",7cb8679c-19fa-45b2-9ffc-154126967b65,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,"","",0.0
c986301b-cc09-4c20-a7e8-7d4943d5c70f,2014-06-02 08:11:55 UTC,2014-06-02 12:56:17 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:34:07 UTC,2014-06-02 12:56:18 UTC,2,Approved,"",researcher1@sutikasipus.com,2.0448796,45.3475785,POINT (45.3475785 2.0448796),Medical,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Private,"","","","",Hospital,"","",Specialty,50 - 100,Good (Clean + some staff and equipment),48190215-da63-4765-b464-a16f5dbb24d5,"","","","","","","",-28.8839737089521,32.0,"","",0.0
170f38a6-8ed5-4da0-9d4e-ec7e8fcb3b15,2014-06-02 08:12:48 UTC,2014-06-02 13:03:59 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:34:13 UTC,2014-06-02 13:03:59 UTC,2,Approved,"",researcher1@sutikasipus.com,2.04515253385298,45.348953884095,POINT (45.348953884095 2.04515253385298),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Sunni,Mosque,01c25ad8-f959-45b1-bbcb-732c433ad6d2,"","",0.0,0.0,"","",0.0
490b2039-535d-41b7-9503-3b8c71e97590,2014-06-02 08:13:34 UTC,2014-06-02 13:04:11 UTC,researcher1@sutikasipus.com,andie@spatialnetworks.com,2014-06-02 09:34:19 UTC,2014-06-02 13:04:12 UTC,2,Approved,"",researcher1@sutikasipus.com,2.04540148528638,45.3488677181304,POINT (45.3488677181304 2.04540148528638),Religion,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Islam Wahabi,Madrassa,d4f05742-c29d-4725-ba02-8cb2a48bae83,"","",0.0,0.0,"","",0.0
