EventTag,Latitude,Longitude,Tags
RiotsOrProtests,13.51667,37.18333,RiotsOrProtests
RiotsOrProtests,32.09407,20.07105,RiotsOrProtests
RiotsOrProtests,32.09407,20.07105,RiotsOrProtests
RiotsOrProtests,-6.8167,39.2833,RiotsOrProtests
RiotsOrProtests,8.16667,40.78333,RiotsOrProtests
RiotsOrProtests,8.16667,40.78333,RiotsOrProtests
RiotsOrProtests,8.16667,40.78333,RiotsOrProtests
RiotsOrProtests,-25.71296,28.15014,RiotsOrProtests
RiotsOrProtests,9.26222,41.86056,RiotsOrProtests
RiotsOrProtests,9.65,38.85,RiotsOrProtests
RiotsOrProtests,9.31168,41.44301,RiotsOrProtests
RiotsOrProtests,9.31168,41.44301,RiotsOrProtests
RiotsOrProtests,9.31168,41.44301,RiotsOrProtests
RiotsOrProtests,9.31168,41.44301,RiotsOrProtests
RiotsOrProtests,9.31168,41.44301,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,32.00799,10.70135,RiotsOrProtests
RiotsOrProtests,-33.9656,18.6444,RiotsOrProtests
RiotsOrProtests,-26.8908,28.09707,RiotsOrProtests
RiotsOrProtests,-26.20604,28.09656,RiotsOrProtests
RiotsOrProtests,-33.80172,25.46284,RiotsOrProtests
RiotsOrProtests,9.47107,46.62836,RiotsOrProtests
RiotsOrProtests,12.96,-15.95944,RiotsOrProtests
RiotsOrProtests,9.77942,43.3445,RiotsOrProtests
RiotsOrProtests,9.5833,41.8667,RiotsOrProtests
RiotsOrProtests,9.5833,41.8667,RiotsOrProtests
RiotsOrProtests,9.5833,41.8667,RiotsOrProtests
RiotsOrProtests,9.5833,41.8667,RiotsOrProtests
RiotsOrProtests,36.78043,7.17092,RiotsOrProtests
RiotsOrProtests,33.8,10.9,RiotsOrProtests
RiotsOrProtests,33.8,10.9,RiotsOrProtests
RiotsOrProtests,33.87334,10.77553,RiotsOrProtests
RiotsOrProtests,14.08747,-1.64178,RiotsOrProtests
RiotsOrProtests,14.08747,-1.64178,RiotsOrProtests
RiotsOrProtests,1.96626,30.50562,RiotsOrProtests
RiotsOrProtests,9.28333,41.08333,RiotsOrProtests
RiotsOrProtests,9.05,6.98333,RiotsOrProtests
RiotsOrProtests,9.03,41.88222,RiotsOrProtests
RiotsOrProtests,9.03,41.88222,RiotsOrProtests
RiotsOrProtests,9.35,35.71667,RiotsOrProtests
RiotsOrProtests,9.3,38.63333,RiotsOrProtests
RiotsOrProtests,9.3,38.63333,RiotsOrProtests
RiotsOrProtests,4.0469,9.7084,RiotsOrProtests
RiotsOrProtests,33.46632,9.0203,RiotsOrProtests
RiotsOrProtests,10.78749,13.45122,RiotsOrProtests
RiotsOrProtests,-6.13333,39.33333,RiotsOrProtests
RiotsOrProtests,3.61667,28.56667,RiotsOrProtests
RiotsOrProtests,3.61667,28.56667,RiotsOrProtests
RiotsOrProtests,-33.81842,18.54218,RiotsOrProtests
RiotsOrProtests,-33.81842,18.54218,RiotsOrProtests
RiotsOrProtests,-33.81842,18.54218,RiotsOrProtests
RiotsOrProtests,-33.81842,18.54218,RiotsOrProtests
RiotsOrProtests,-33.81842,18.54218,RiotsOrProtests
RiotsOrProtests,2.78333,29.58333,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,-29.8579,31.0292,RiotsOrProtests
RiotsOrProtests,11.7594,9.33921,RiotsOrProtests
RiotsOrProtests,-13.88333,33.75,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,-33.01529,27.91162,RiotsOrProtests
RiotsOrProtests,5.55463,5.78624,RiotsOrProtests
RiotsOrProtests,8.78333,39.26667,RiotsOrProtests
RiotsOrProtests,8.78333,39.26667,RiotsOrProtests
RiotsOrProtests,4.64122,7.92092,RiotsOrProtests
RiotsOrProtests,4.64122,7.92092,RiotsOrProtests
RiotsOrProtests,34.98308,10.89604,RiotsOrProtests
RiotsOrProtests,34.98308,10.89604,RiotsOrProtests
RiotsOrProtests,34.98308,10.89604,RiotsOrProtests
RiotsOrProtests,35.54021,8.88368,RiotsOrProtests
RiotsOrProtests,35.54021,8.88368,RiotsOrProtests
RiotsOrProtests,35.54021,8.88368,RiotsOrProtests
RiotsOrProtests,36.37419,9.90651,RiotsOrProtests
RiotsOrProtests,13.62639,25.35594,RiotsOrProtests
RiotsOrProtests,13.62639,25.35594,RiotsOrProtests
RiotsOrProtests,34.5067,10.01626,RiotsOrProtests
RiotsOrProtests,11.71917,28.32944,RiotsOrProtests
RiotsOrProtests,13.44127,22.4454,RiotsOrProtests
RiotsOrProtests,35.68688,0.20724,RiotsOrProtests
RiotsOrProtests,35.68688,0.20724,RiotsOrProtests
RiotsOrProtests,36.73147,3.24032,RiotsOrProtests
RiotsOrProtests,33.89152,9.79629,RiotsOrProtests
RiotsOrProtests,35.3,10.71667,RiotsOrProtests
RiotsOrProtests,36.17424,8.70486,RiotsOrProtests
RiotsOrProtests,36.17424,8.70486,RiotsOrProtests
RiotsOrProtests,33.86012,10.1076,RiotsOrProtests
RiotsOrProtests,13.167649,30.244894,RiotsOrProtests
RiotsOrProtests,24.5,13,RiotsOrProtests
RiotsOrProtests,29.8934,31.26975,RiotsOrProtests
RiotsOrProtests,-31.9667,28.68238,RiotsOrProtests
RiotsOrProtests,-31.9667,28.68238,RiotsOrProtests
RiotsOrProtests,-31.9667,28.68238,RiotsOrProtests
RiotsOrProtests,-33.91055,18.56813,RiotsOrProtests
RiotsOrProtests,-0.53333,37.45,RiotsOrProtests
RiotsOrProtests,-34.06116,18.66539,RiotsOrProtests
RiotsOrProtests,36.13528,10.38083,RiotsOrProtests
RiotsOrProtests,36.13528,10.38083,RiotsOrProtests
RiotsOrProtests,-26.40713,27.83354,RiotsOrProtests
RiotsOrProtests,-26.40713,27.83354,RiotsOrProtests
RiotsOrProtests,-26.40713,27.83354,RiotsOrProtests
RiotsOrProtests,-26.40713,27.83354,RiotsOrProtests
RiotsOrProtests,-26.40713,27.83354,RiotsOrProtests
RiotsOrProtests,6.44258,7.5022,RiotsOrProtests
RiotsOrProtests,6.44258,7.5022,RiotsOrProtests
RiotsOrProtests,6.44258,7.5022,RiotsOrProtests
RiotsOrProtests,34.70486,11.2012,RiotsOrProtests
RiotsOrProtests,7.53333,3.41667,RiotsOrProtests
RiotsOrProtests,35.64779,-0.62397,RiotsOrProtests
RiotsOrProtests,31.5125,-9.77001,RiotsOrProtests
RiotsOrProtests,-29.8667,31.0167,RiotsOrProtests
RiotsOrProtests,-26.12489,28.45437,RiotsOrProtests
RiotsOrProtests,7.9666,49.85,RiotsOrProtests
RiotsOrProtests,6.3945,7.9765,RiotsOrProtests
RiotsOrProtests,35.17111,8.82863,RiotsOrProtests
RiotsOrProtests,35.17111,8.82863,RiotsOrProtests
RiotsOrProtests,12.06,0.36,RiotsOrProtests
RiotsOrProtests,12.06,0.36,RiotsOrProtests
RiotsOrProtests,12.06,0.36,RiotsOrProtests
RiotsOrProtests,12.06,0.36,RiotsOrProtests
RiotsOrProtests,12.06,0.36,RiotsOrProtests
RiotsOrProtests,30.73006,31.80182,RiotsOrProtests
RiotsOrProtests,34.94529,8.56789,RiotsOrProtests
RiotsOrProtests,34.94529,8.56789,RiotsOrProtests
RiotsOrProtests,34.94529,8.56789,RiotsOrProtests
RiotsOrProtests,34.94529,8.56789,RiotsOrProtests
RiotsOrProtests,34.03715,-4.9998,RiotsOrProtests
RiotsOrProtests,34.03715,-4.9998,RiotsOrProtests
RiotsOrProtests,-21.4333,47.0833,RiotsOrProtests
RiotsOrProtests,-21.4333,47.0833,RiotsOrProtests
RiotsOrProtests,9.8,38.73333,RiotsOrProtests
RiotsOrProtests,9.56834,37.36682,RiotsOrProtests
RiotsOrProtests,9.56834,37.36682,RiotsOrProtests
RiotsOrProtests,-34.13406,18.4191,RiotsOrProtests
RiotsOrProtests,35.84906,-5.35747,RiotsOrProtests
RiotsOrProtests,-29.99571,30.82633,RiotsOrProtests
RiotsOrProtests,-29.99571,30.82633,RiotsOrProtests
RiotsOrProtests,-29.99571,30.82633,RiotsOrProtests
RiotsOrProtests,-29.99571,30.82633,RiotsOrProtests
RiotsOrProtests,0.69389,30.26639,RiotsOrProtests
RiotsOrProtests,35.35056,8.62881,RiotsOrProtests
RiotsOrProtests,35.35056,8.62881,RiotsOrProtests
RiotsOrProtests,-21.16667,27.51667,RiotsOrProtests
RiotsOrProtests,8.49,-13.2341,RiotsOrProtests
RiotsOrProtests,8.49,-13.2341,RiotsOrProtests
RiotsOrProtests,8.49,-13.2341,RiotsOrProtests
RiotsOrProtests,8.49,-13.2341,RiotsOrProtests
RiotsOrProtests,9.22222,41.68944,RiotsOrProtests
RiotsOrProtests,9.22222,41.68944,RiotsOrProtests
RiotsOrProtests,6.76924,47.43061,RiotsOrProtests
RiotsOrProtests,33.88146,10.0982,RiotsOrProtests
RiotsOrProtests,33.88146,10.0982,RiotsOrProtests
RiotsOrProtests,33.88146,10.0982,RiotsOrProtests
RiotsOrProtests,33.88146,10.0982,RiotsOrProtests
RiotsOrProtests,33.88146,10.0982,RiotsOrProtests
RiotsOrProtests,9.73333,43.63333,RiotsOrProtests
RiotsOrProtests,-24.69451,25.90859,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,34.425,8.7417,RiotsOrProtests
RiotsOrProtests,37.0629,10.11829,RiotsOrProtests
RiotsOrProtests,-4.991373,39.700026,RiotsOrProtests
RiotsOrProtests,9.08333,41.75,RiotsOrProtests
RiotsOrProtests,9.08333,41.75,RiotsOrProtests
RiotsOrProtests,9.32182,13.39538,RiotsOrProtests
RiotsOrProtests,8.40635,48.48188,RiotsOrProtests
RiotsOrProtests,8.40635,48.48188,RiotsOrProtests
RiotsOrProtests,8.40635,48.48188,RiotsOrProtests
RiotsOrProtests,8.40635,48.48188,RiotsOrProtests
RiotsOrProtests,8.40635,48.48188,RiotsOrProtests
RiotsOrProtests,-24.2086,30.41029,RiotsOrProtests
RiotsOrProtests,7.36667,40.21667,RiotsOrProtests
RiotsOrProtests,12.871,11.0482,RiotsOrProtests
RiotsOrProtests,9.8,38.4,RiotsOrProtests
RiotsOrProtests,14.04793,35.38835,RiotsOrProtests
RiotsOrProtests,9.01667,37.45,RiotsOrProtests
RiotsOrProtests,8.81667,40.51667,RiotsOrProtests
RiotsOrProtests,-33.91624,25.55353,RiotsOrProtests
RiotsOrProtests,-33.96667,22.45,RiotsOrProtests
RiotsOrProtests,35.30359,11.04323,RiotsOrProtests
RiotsOrProtests,34.49555,10.21113,RiotsOrProtests
RiotsOrProtests,9.1667,35.8333,RiotsOrProtests
RiotsOrProtests,9.1667,35.8333,RiotsOrProtests
RiotsOrProtests,9.0333,38.15,RiotsOrProtests
RiotsOrProtests,9.0333,38.15,RiotsOrProtests
RiotsOrProtests,7.13333,40.7,RiotsOrProtests
RiotsOrProtests,9.13306,41.83889,RiotsOrProtests
RiotsOrProtests,9.13306,41.83889,RiotsOrProtests
RiotsOrProtests,9.13306,41.83889,RiotsOrProtests
RiotsOrProtests,9.13306,41.83889,RiotsOrProtests
RiotsOrProtests,-3.4225,29.9381,RiotsOrProtests
RiotsOrProtests,-29.32778,31.10982,RiotsOrProtests
RiotsOrProtests,9.216677,26.853455,RiotsOrProtests
RiotsOrProtests,9.216677,26.853455,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,-1.69333,29.23389,RiotsOrProtests
RiotsOrProtests,9.8833,36.55,RiotsOrProtests
RiotsOrProtests,6.98333,40.5,RiotsOrProtests
RiotsOrProtests,-17.85,31.3833,RiotsOrProtests
RiotsOrProtests,-34.15,19.01667,RiotsOrProtests
RiotsOrProtests,-33.30422,26.53276,RiotsOrProtests
RiotsOrProtests,5.13667,-5.02417,RiotsOrProtests
RiotsOrProtests,-34.0472,18.49863,RiotsOrProtests
RiotsOrProtests,9.18333,38.33333,RiotsOrProtests
RiotsOrProtests,9.18333,38.33333,RiotsOrProtests
RiotsOrProtests,-33.98333,18.56667,RiotsOrProtests
RiotsOrProtests,5.36431,5.32371,RiotsOrProtests
RiotsOrProtests,9.7833,38.6667,RiotsOrProtests
RiotsOrProtests,9.16667,35.46667,RiotsOrProtests
RiotsOrProtests,9.16667,35.46667,RiotsOrProtests
RiotsOrProtests,9.16667,35.46667,RiotsOrProtests
RiotsOrProtests,6.3333,40.5,RiotsOrProtests
RiotsOrProtests,-19.45,29.82,RiotsOrProtests
RiotsOrProtests,8.90858,40.51662,RiotsOrProtests
RiotsOrProtests,8.90858,40.51662,RiotsOrProtests
RiotsOrProtests,35.56626,8.44412,RiotsOrProtests
RiotsOrProtests,35.56626,8.44412,RiotsOrProtests
RiotsOrProtests,35.56626,8.44412,RiotsOrProtests
RiotsOrProtests,36.71718,10.37007,RiotsOrProtests
RiotsOrProtests,36.4,10.61667,RiotsOrProtests
RiotsOrProtests,36.4,10.61667,RiotsOrProtests
RiotsOrProtests,36.4,10.61667,RiotsOrProtests
RiotsOrProtests,36.4,10.61667,RiotsOrProtests
RiotsOrProtests,-25.40892,28.287,RiotsOrProtests
RiotsOrProtests,9.42397,42.03638,RiotsOrProtests
RiotsOrProtests,9.42397,42.03638,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,-17.8333,31.05,RiotsOrProtests
RiotsOrProtests,9.16083,41.33481,RiotsOrProtests
RiotsOrProtests,9.55975,44.06678,RiotsOrProtests
RiotsOrProtests,9.55975,44.06678,RiotsOrProtests
RiotsOrProtests,9.55975,44.06678,RiotsOrProtests
RiotsOrProtests,9.55975,44.06678,RiotsOrProtests
RiotsOrProtests,9.55975,44.06678,RiotsOrProtests
RiotsOrProtests,-28.28333,29.13333,RiotsOrProtests
RiotsOrProtests,32.928,3.271,RiotsOrProtests
RiotsOrProtests,-17.6883,31.1097,RiotsOrProtests
RiotsOrProtests,33.73645,7.5942,RiotsOrProtests
RiotsOrProtests,35.12226,10.74219,RiotsOrProtests
RiotsOrProtests,0.29368,30.18511,RiotsOrProtests
RiotsOrProtests,0.29368,30.18511,RiotsOrProtests
RiotsOrProtests,9.21667,41.1,RiotsOrProtests
RiotsOrProtests,9.21667,41.1,RiotsOrProtests
RiotsOrProtests,6.60084,0.4713,RiotsOrProtests
RiotsOrProtests,1.4356,31.3436,RiotsOrProtests
RiotsOrProtests,9.06302,38.49077,RiotsOrProtests
RiotsOrProtests,33.87576,10.85745,RiotsOrProtests
RiotsOrProtests,7.38778,3.89639,RiotsOrProtests
RiotsOrProtests,7.38778,3.89639,RiotsOrProtests
RiotsOrProtests,7.38778,3.89639,RiotsOrProtests
RiotsOrProtests,6.74244,3.42187,RiotsOrProtests
RiotsOrProtests,6.64394,3.32643,RiotsOrProtests
RiotsOrProtests,7.46667,4.56667,RiotsOrProtests
RiotsOrProtests,7.46667,4.56667,RiotsOrProtests
RiotsOrProtests,7.46667,4.56667,RiotsOrProtests
RiotsOrProtests,7.46667,4.56667,RiotsOrProtests
RiotsOrProtests,2.26667,30.26667,RiotsOrProtests
RiotsOrProtests,7.90808,4.58085,RiotsOrProtests
RiotsOrProtests,6.46125,3.36955,RiotsOrProtests
RiotsOrProtests,7.51667,5.75,RiotsOrProtests
RiotsOrProtests,6.59422,3.33748,RiotsOrProtests
RiotsOrProtests,6.59422,3.33748,RiotsOrProtests
RiotsOrProtests,6.59422,3.33748,RiotsOrProtests
RiotsOrProtests,6.59422,3.33748,RiotsOrProtests
RiotsOrProtests,6.59422,3.33748,RiotsOrProtests
RiotsOrProtests,6.59422,3.33748,RiotsOrProtests
RiotsOrProtests,26.50483,8.48121,RiotsOrProtests
RiotsOrProtests,8.5,4.55,RiotsOrProtests
RiotsOrProtests,9,4.5,RiotsOrProtests
RiotsOrProtests,-19.64885,46.61933,RiotsOrProtests
RiotsOrProtests,9.86667,38.51667,RiotsOrProtests
RiotsOrProtests,30.35535,-9.53639,RiotsOrProtests
RiotsOrProtests,30.35535,-9.53639,RiotsOrProtests
RiotsOrProtests,8.13333,39.23333,RiotsOrProtests
RiotsOrProtests,-15.75987,26.02126,RiotsOrProtests
RiotsOrProtests,1.82056,30.72194,RiotsOrProtests
RiotsOrProtests,35.0333,10.9167,RiotsOrProtests
RiotsOrProtests,-24.7612,29.87632,RiotsOrProtests
RiotsOrProtests,9.81667,37.05,RiotsOrProtests
RiotsOrProtests,9.81667,37.05,RiotsOrProtests
RiotsOrProtests,9.91667,38.16667,RiotsOrProtests
RiotsOrProtests,36.77639,10.205,RiotsOrProtests
RiotsOrProtests,36.77639,10.205,RiotsOrProtests
RiotsOrProtests,35.59316,9.05987,RiotsOrProtests
RiotsOrProtests,35.59316,9.05987,RiotsOrProtests
RiotsOrProtests,35.59316,9.05987,RiotsOrProtests
RiotsOrProtests,35.59316,9.05987,RiotsOrProtests
RiotsOrProtests,9.0167,37.6667,RiotsOrProtests
RiotsOrProtests,35.33025,9.41248,RiotsOrProtests
RiotsOrProtests,35.33025,9.41248,RiotsOrProtests
RiotsOrProtests,36.50114,8.78024,RiotsOrProtests
RiotsOrProtests,36.50114,8.78024,RiotsOrProtests
RiotsOrProtests,36.50114,8.78024,RiotsOrProtests
RiotsOrProtests,36.50114,8.78024,RiotsOrProtests
RiotsOrProtests,35.84509,8.63028,RiotsOrProtests
RiotsOrProtests,7.75,38.66667,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,7.66667,36.83333,RiotsOrProtests
RiotsOrProtests,-33.9519,18.5342,RiotsOrProtests
RiotsOrProtests,-33.9519,18.5342,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,-26.20227,28.04364,RiotsOrProtests
RiotsOrProtests,9.92849,8.89212,RiotsOrProtests
RiotsOrProtests,9.92849,8.89212,RiotsOrProtests
RiotsOrProtests,9.92849,8.89212,RiotsOrProtests
RiotsOrProtests,9.92849,8.89212,RiotsOrProtests
RiotsOrProtests,-27.4296,32.06658,RiotsOrProtests
RiotsOrProtests,4.86086,31.61782,RiotsOrProtests
RiotsOrProtests,-1.1833,37.1167,RiotsOrProtests
RiotsOrProtests,0.4667,30.2,RiotsOrProtests
RiotsOrProtests,7.82873,6.0731,RiotsOrProtests
RiotsOrProtests,-15.4175,28.34673,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,10.52224,7.43828,RiotsOrProtests
RiotsOrProtests,31.1143,30.94012,RiotsOrProtests
RiotsOrProtests,-15.69018,28.57439,RiotsOrProtests
RiotsOrProtests,0.94013,30.81253,RiotsOrProtests
RiotsOrProtests,-26.14201,27.7979,RiotsOrProtests
RiotsOrProtests,-26.14201,27.7979,RiotsOrProtests
RiotsOrProtests,-26.14201,27.7979,RiotsOrProtests
RiotsOrProtests,-26.14201,27.7979,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,35.6781,10.09633,RiotsOrProtests
RiotsOrProtests,9.67404,43.47604,RiotsOrProtests
RiotsOrProtests,-5.93701,29.17853,RiotsOrProtests
RiotsOrProtests,12.00517,25.01537,RiotsOrProtests
RiotsOrProtests,12.00517,25.01537,RiotsOrProtests
RiotsOrProtests,-12.8333,28.0833,RiotsOrProtests
RiotsOrProtests,10.48433,7.4614,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,0.3156,32.5656,RiotsOrProtests
RiotsOrProtests,-5.89583,22.41778,RiotsOrProtests
RiotsOrProtests,-13.89487,33.80163,RiotsOrProtests
RiotsOrProtests,-5.143564,39.851241,RiotsOrProtests
RiotsOrProtests,10.38,-9.3,RiotsOrProtests
RiotsOrProtests,12.00012,8.51672,RiotsOrProtests
RiotsOrProtests,12.00012,8.51672,RiotsOrProtests
RiotsOrProtests,-14.81285,24.79971,RiotsOrProtests
RiotsOrProtests,9.37684,41.37744,RiotsOrProtests
RiotsOrProtests,13.60778,-16.42694,RiotsOrProtests
RiotsOrProtests,2.2667,32.25,RiotsOrProtests
RiotsOrProtests,0.44024,32.60348,RiotsOrProtests
RiotsOrProtests,0.44024,32.60348,RiotsOrProtests
RiotsOrProtests,0.44024,32.60348,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,35.16758,8.83651,RiotsOrProtests
RiotsOrProtests,-13.0333,33.4833,RiotsOrProtests
RiotsOrProtests,-13.0333,33.4833,RiotsOrProtests
RiotsOrProtests,-13.0333,33.4833,RiotsOrProtests
RiotsOrProtests,12.98943,7.60063,RiotsOrProtests
RiotsOrProtests,12.98943,7.60063,RiotsOrProtests
RiotsOrProtests,8.98333,34.96667,RiotsOrProtests
RiotsOrProtests,8.98333,34.96667,RiotsOrProtests
RiotsOrProtests,8.98333,34.96667,RiotsOrProtests
RiotsOrProtests,33.70439,8.96903,RiotsOrProtests
RiotsOrProtests,33.70439,8.96903,RiotsOrProtests
RiotsOrProtests,10.72441,39.87402,RiotsOrProtests
RiotsOrProtests,-26.10859,28.2377,RiotsOrProtests
RiotsOrProtests,-0.36774,35.28314,RiotsOrProtests
RiotsOrProtests,35.81364,9.36434,RiotsOrProtests
RiotsOrProtests,35.81364,9.36434,RiotsOrProtests
RiotsOrProtests,-33.95263,18.5148,RiotsOrProtests
RiotsOrProtests,36.31585,3.60047,RiotsOrProtests
RiotsOrProtests,36.31585,3.60047,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.57253,32.53635,RiotsOrProtests
RiotsOrProtests,15.6365,32.53034,RiotsOrProtests
RiotsOrProtests,-34.03932,18.67916,RiotsOrProtests
RiotsOrProtests,-34.03932,18.67916,RiotsOrProtests
RiotsOrProtests,-34.03932,18.67916,RiotsOrProtests
RiotsOrProtests,-6.16134,39.22312,RiotsOrProtests
